t lambda v x y z
9.540000 0.974341 999.831532 87.690652 87.690652 97.434058
9.545000 0.974855 999.831532 87.736979 87.736979 97.485532
9.550000 0.975370 999.831532 87.783307 87.783307 97.537007
9.555000 0.975885 999.831532 87.829634 87.829634 97.588482
9.560000 0.976400 999.831532 87.875961 87.875961 97.639957
9.565000 0.976914 999.831532 87.922289 87.922289 97.691432
9.570000 0.977429 999.831532 87.968616 87.968616 97.742907
9.575000 0.977944 999.831532 88.014943 88.014943 97.794381
9.580000 0.978459 999.831532 88.061271 88.061271 97.845856
9.585000 0.978973 999.831532 88.107598 88.107598 97.897331
9.590000 0.979488 999.831532 88.153925 88.153925 97.948806
9.595000 0.980003 999.831532 88.200253 88.200253 98.000281
9.600000 0.980518 999.831532 88.246580 88.246580 98.051756
9.605000 0.981032 999.831532 88.292907 88.292907 98.103230
9.610000 0.981547 999.831532 88.339235 88.339235 98.154705
9.615000 0.982062 999.831532 88.385562 88.385562 98.206180
9.620000 0.982577 999.831532 88.431889 88.431889 98.257655
9.625000 0.983091 999.831532 88.478217 88.478217 98.309130
9.630000 0.983606 999.831532 88.524544 88.524544 98.360605
9.635000 0.984121 999.831532 88.570871 88.570871 98.412079
9.640000 0.984636 999.831532 88.617199 88.617199 98.463554
9.645000 0.985150 999.831532 88.663526 88.663526 98.515029
9.650000 0.985665 999.831532 88.709854 88.709854 98.566504
9.655000 0.986180 999.831532 88.756181 88.756181 98.617979
9.660000 0.986695 999.831532 88.802508 88.802508 98.669454
9.665000 0.987209 999.831532 88.848836 88.848836 98.720928
9.670000 0.987724 999.831532 88.895163 88.895163 98.772403
9.675000 0.988239 999.831532 88.941490 88.941490 98.823878
9.680000 0.988754 999.831532 88.987818 88.987818 98.875353
9.685000 0.989268 999.831532 89.034145 89.034145 98.926828
9.690000 0.989783 999.831532 89.080472 89.080472 98.978303
9.695000 0.990298 999.831532 89.126800 89.126800 99.029777
9.700000 0.990813 999.831532 89.173127 89.173127 99.081252
9.705000 0.991327 999.831532 89.219454 89.219454 99.132727
9.710000 0.991842 999.831532 89.265782 89.265782 99.184202
9.715000 0.992356 989.833216 89.312039 89.312039 99.235599
9.720000 0.992857 956.838776 89.357139 89.357139 99.285709
9.725000 0.993341 923.844335 89.400709 89.400709 99.334122
9.730000 0.993808 890.849895 89.442751 89.442751 99.380835
9.735000 0.994258 857.855454 89.483265 89.483265 99.425850
9.740000 0.994692 824.861014 89.522249 89.522249 99.469166
9.745000 0.995108 791.866573 89.559705 89.559705 99.510783
9.750000 0.995507 758.872133 89.595632 89.595632 99.550702
9.755000 0.995889 725.877692 89.630030 89.630030 99.588922
9.760000 0.996254 692.883251 89.662899 89.662899 99.625443
9.765000 0.996603 659.888811 89.694239 89.694239 99.660266
9.770000 0.996934 626.894370 89.724051 89.724051 99.693390
9.775000 0.997248 593.899930 89.752334 89.752334 99.724816
9.780000 0.997545 560.905489 89.779088 89.779088 99.754542
9.785000 0.997826 527.911049 89.804313 89.804313 99.782570
9.790000 0.998089 494.916608 89.828010 89.828010 99.808900
9.795000 0.998335 461.922168 89.850177 89.850177 99.833530
9.800000 0.998565 428.927727 89.870816 89.870816 99.856462
9.805000 0.998777 395.933287 89.889926 89.889926 99.877696
9.810000 0.998972 362.938846 89.907507 89.907507 99.897230
9.815000 0.999151 329.944405 89.923560 89.923560 99.915067
9.820000 0.999312 296.949965 89.938083 89.938083 99.931204
9.825000 0.999456 263.955524 89.951078 89.951078 99.945643
9.830000 0.999584 230.961084 89.962544 89.962544 99.958383
9.835000 0.999694 197.966643 89.972482 89.972482 99.969424
9.840000 0.999788 164.972203 89.980890 89.980890 99.978767
9.845000 0.999864 131.977762 89.987770 89.987770 99.986411
9.850000 0.999924 98.983322 89.993120 89.993120 99.992356
9.855000 0.999966 65.988881 89.996942 89.996942 99.996603
9.860000 0.999992 32.994441 89.999236 89.999236 99.999151
9.865000 1.000000 0.000000 90.000000 90.000000 100.000000
9.870000 0.000137 32.809440 90.000000 90.001367 100.000000
9.875000 0.000547 65.618880 90.000000 90.005468 100.000000
9.880000 0.001230 98.428320 90.000000 90.012304 100.000000
9.885000 0.002187 131.237760 90.000000 90.021873 100.000000
9.890000 0.003418 164.047201 90.000000 90.034177 100.000000
9.895000 0.004921 196.856641 90.000000 90.049214 100.000000
9.900000 0.006699 229.666081 90.000000 90.066986 100.000000
9.905000 0.008749 262.475521 90.000000 90.087492 100.000000
9.910000 0.011073 295.284961 90.000000 90.110732 100.000000
9.915000 0.013671 328.094401 90.000000 90.136706 100.000000
9.920000 0.016541 360.903841 90.000000 90.165414 100.000000
9.925000 0.019686 393.713281 90.000000 90.196857 100.000000
9.930000 0.023103 426.522722 90.000000 90.231033 100.000000
9.935000 0.026794 459.332162 90.000000 90.267944 100.000000
9.940000 0.030759 492.141602 90.000000 90.307589 100.000000
9.945000 0.034997 524.951042 90.000000 90.349967 100.000000
9.950000 0.039508 557.760482 90.000000 90.395080 100.000000
9.955000 0.044293 590.569922 90.000000 90.442927 100.000000
9.960000 0.049351 623.379362 90.000000 90.493509 100.000000
9.965000 0.054682 656.188802 90.000000 90.546824 100.000000
9.970000 0.060287 688.998243 90.000000 90.602873 100.000000
9.975000 0.066166 721.807683 90.000000 90.661657 100.000000
9.980000 0.072317 754.617123 90.000000 90.723175 100.000000
9.985000 0.078743 787.426563 90.000000 90.787427 100.000000
9.990000 0.085441 820.236003 90.000000 90.854413 100.000000
9.995000 0.092413 853.045443 90.000000 90.924133 100.000000
10.000000 0.099659 885.854883 90.000000 90.996587 100.000000
10.005000 0.107178 918.664323 90.000000 91.071775 100.000000
10.010000 0.114970 951.473763 90.000000 91.149697 100.000000
10.015000 0.123035 984.283204 90.000000 91.230354 100.000000
10.020000 0.131308 994.225458 90.000000 91.313081 100.000000
10.025000 0.139593 994.225458 90.000000 91.395933 100.000000
10.030000 0.147878 994.225458 90.000000 91.478785 100.000000
10.035000 0.156164 994.225458 90.000000 91.561637 100.000000
10.040000 0.164449 994.225458 90.000000 91.644489 100.000000
10.045000 0.172734 994.225458 90.000000 91.727341 100.000000
10.050000 0.181019 994.225458 90.000000 91.810193 100.000000
10.055000 0.189305 994.225458 90.000000 91.893045 100.000000
10.060000 0.197590 994.225458 90.000000 91.975898 100.000000
10.065000 0.205875 994.225458 90.000000 92.058750 100.000000
10.070000 0.214160 994.225458 90.000000 92.141602 100.000000
10.075000 0.222445 994.225458 90.000000 92.224454 100.000000
10.080000 0.230731 994.225458 90.000000 92.307306 100.000000
10.085000 0.239016 994.225458 90.000000 92.390158 100.000000
10.090000 0.247301 994.225458 90.000000 92.473010 100.000000
10.095000 0.255586 994.225458 90.000000 92.555862 100.000000
10.100000 0.263871 994.225458 90.000000 92.638715 100.000000
10.105000 0.272157 994.225458 90.000000 92.721567 100.000000
10.110000 0.280442 994.225458 90.000000 92.804419 100.000000
10.115000 0.288727 994.225458 90.000000 92.887271 100.000000
10.120000 0.297012 994.225458 90.000000 92.970123 100.000000
10.125000 0.305298 994.225458 90.000000 93.052975 100.000000
10.130000 0.313583 994.225458 90.000000 93.135827 100.000000
10.135000 0.321868 994.225458 90.000000 93.218679 100.000000
10.140000 0.330153 994.225458 90.000000 93.301532 100.000000
10.145000 0.338438 994.225458 90.000000 93.384384 100.000000
10.150000 0.346724 994.225458 90.000000 93.467236 100.000000
10.155000 0.355009 994.225458 90.000000 93.550088 100.000000
10.160000 0.363294 994.225458 90.000000 93.632940 100.000000
10.165000 0.371579 994.225458 90.000000 93.715792 100.000000
10.170000 0.379864 994.225458 90.000000 93.798644 100.000000
10.175000 0.388150 994.225458 90.000000 93.881496 100.000000
10.180000 0.396435 994.225458 90.000000 93.964348 100.000000
10.185000 0.404720 994.225458 90.000000 94.047201 100.000000
10.190000 0.413005 994.225458 90.000000 94.130053 100.000000
10.195000 0.421290 994.225458 90.000000 94.212905 100.000000
10.200000 0.429576 994.225458 90.000000 94.295757 100.000000
10.205000 0.437861 994.225458 90.000000 94.378609 100.000000
10.210000 0.446146 994.225458 90.000000 94.461461 100.000000
10.215000 0.454431 994.225458 90.000000 94.544313 100.000000
10.220000 0.462717 994.225458 90.000000 94.627165 100.000000
10.225000 0.471002 994.225458 90.000000 94.710018 100.000000
10.230000 0.479287 994.225458 90.000000 94.792870 100.000000
10.235000 0.487572 994.225458 90.000000 94.875722 100.000000
10.240000 0.495857 994.225458 90.000000 94.958574 100.000000
10.245000 0.504143 994.225458 90.000000 95.041426 100.000000
10.250000 0.512428 994.225458 90.000000 95.124278 100.000000
10.255000 0.520713 994.225458 90.000000 95.207130 100.000000
10.260000 0.528998 994.225458 90.000000 95.289982 100.000000
10.265000 0.537283 994.225458 90.000000 95.372835 100.000000
10.270000 0.545569 994.225458 90.000000 95.455687 100.000000
10.275000 0.553854 994.225458 90.000000 95.538539 100.000000
10.280000 0.562139 994.225458 90.000000 95.621391 100.000000
10.285000 0.570424 994.225458 90.000000 95.704243 100.000000
10.290000 0.578710 994.225458 90.000000 95.787095 100.000000
10.295000 0.586995 994.225458 90.000000 95.869947 100.000000
10.300000 0.595280 994.225458 90.000000 95.952799 100.000000
10.305000 0.603565 994.225458 90.000000 96.035652 100.000000
10.310000 0.611850 994.225458 90.000000 96.118504 100.000000
10.315000 0.620136 994.225458 90.000000 96.201356 100.000000
10.320000 0.628421 994.225458 90.000000 96.284208 100.000000
10.325000 0.636706 994.225458 90.000000 96.367060 100.000000
10.330000 0.644991 994.225458 90.000000 96.449912 100.000000
10.335000 0.653276 994.225458 90.000000 96.532764 100.000000
10.340000 0.661562 994.225458 90.000000 96.615616 100.000000
10.345000 0.669847 994.225458 90.000000 96.698468 100.000000
10.350000 0.678132 994.225458 90.000000 96.781321 100.000000
10.355000 0.686417 994.225458 90.000000 96.864173 100.000000
10.360000 0.694702 994.225458 90.000000 96.947025 100.000000
10.365000 0.702988 994.225458 90.000000 97.029877 100.000000
10.370000 0.711273 994.225458 90.000000 97.112729 100.000000
10.375000 0.719558 994.225458 90.000000 97.195581 100.000000
10.380000 0.727843 994.225458 90.000000 97.278433 100.000000
10.385000 0.736129 994.225458 90.000000 97.361285 100.000000
10.390000 0.744414 994.225458 90.000000 97.444138 100.000000
10.395000 0.752699 994.225458 90.000000 97.526990 100.000000
10.400000 0.760984 994.225458 90.000000 97.609842 100.000000
10.405000 0.769269 994.225458 90.000000 97.692694 100.000000
10.410000 0.777555 994.225458 90.000000 97.775546 100.000000
10.415000 0.785840 994.225458 90.000000 97.858398 100.000000
10.420000 0.794125 994.225458 90.000000 97.941250 100.000000
10.425000 0.802410 994.225458 90.000000 98.024102 100.000000
10.430000 0.810695 994.225458 90.000000 98.106955 100.000000
10.435000 0.818981 994.225458 90.000000 98.189807 100.000000
10.440000 0.827266 994.225458 90.000000 98.272659 100.000000
10.445000 0.835551 994.225458 90.000000 98.355511 100.000000
10.450000 0.843836 994.225458 90.000000 98.438363 100.000000
10.455000 0.852122 994.225458 90.000000 98.521215 100.000000
10.460000 0.860407 994.225458 90.000000 98.604067 100.000000
10.465000 0.868692 994.225458 90.000000 98.686919 100.000000
10.470000 0.876965 984.283204 90.000000 98.769646 100.000000
10.475000 0.885030 951.473763 90.000000 98.850303 100.000000
10.480000 0.892822 918.664323 90.000000 98.928225 100.000000
10.485000 0.900341 885.854883 90.000000 99.003413 100.000000
10.490000 0.907587 853.045443 90.000000 99.075867 100.000000
10.495000 0.914559 820.236003 90.000000 99.145587 100.000000
10.500000 0.921257 787.426563 90.000000 99.212573 100.000000
10.505000 0.927683 754.617123 90.000000 99.276825 100.000000
10.510000 0.933834 721.807683 90.000000 99.338343 100.000000
10.515000 0.939713 688.998243 90.000000 99.397127 100.000000
10.520000 0.945318 656.188802 90.000000 99.453176 100.000000
10.525000 0.950649 623.379362 90.000000 99.506491 100.000000
10.530000 0.955707 590.569922 90.000000 99.557073 100.000000
10.535000 0.960492 557.760482 90.000000 99.604920 100.000000
10.540000 0.965003 524.951042 90.000000 99.650033 100.000000
10.545000 0.969241 492.141602 90.000000 99.692411 100.000000
10.550000 0.973206 459.332162 90.000000 99.732056 100.000000
10.555000 0.976897 426.522722 90.000000 99.768967 100.000000
10.560000 0.980314 393.713281 90.000000 99.803143 100.000000
10.565000 0.983459 360.903841 90.000000 99.834586 100.000000
10.570000 0.986329 328.094401 90.000000 99.863294 100.000000
10.575000 0.988927 295.284961 90.000000 99.889268 100.000000
10.580000 0.991251 262.475521 90.000000 99.912508 100.000000
10.585000 0.993301 229.666081 90.000000 99.933014 100.000000
10.590000 0.995079 196.856641 90.000000 99.950786 100.000000
10.595000 0.996582 164.047201 90.000000 99.965823 100.000000
10.600000 0.997813 131.237760 90.000000 99.978127 100.000000
10.605000 0.998770 98.428320 90.000000 99.987696 100.000000
10.610000 0.999453 65.618880 90.000000 99.994532 100.000000
10.615000 0.999863 32.809440 90.000000 99.998633 100.000000
10.620000 1.000000 0.000000 90.000000 100.000000 100.000000
10.625000 0.000014 32.980844 90.000000 100.001374 100.000000
10.630000 0.000055 65.961689 90.000000 100.005497 100.000000
10.635000 0.000124 98.942533 90.000000 100.012368 100.000000
10.640000 0.000220 131.923378 90.000000 100.021987 100.000000
10.645000 0.000344 164.904222 90.000000 100.034355 100.000000
10.650000 0.000495 197.885067 90.000000 100.049471 100.000000
10.655000 0.000673 230.865911 90.000000 100.067336 100.000000
10.660000 0.000879 263.846756 90.000000 100.087949 100.000000
10.665000 0.001113 296.827600 90.000000 100.111310 100.000000
10.670000 0.001374 329.808445 90.000000 100.137420 100.000000
10.675000 0.001663 362.789289 90.000000 100.166278 100.000000
10.680000 0.001979 395.770134 90.000000 100.197885 100.000000
10.685000 0.002322 428.750978 90.000000 100.232240 100.000000
10.690000 0.002693 461.731822 90.000000 100.269344 100.000000
10.695000 0.003092 494.712667 90.000000 100.309195 100.000000
10.700000 0.003518 527.693511 90.000000 100.351796 100.000000
10.705000 0.003971 560.674356 90.000000 100.397144 100.000000
10.710000 0.004452 593.655200 90.000000 100.445241 100.000000
10.715000 0.004961 626.636045 90.000000 100.496087 100.000000
10.720000 0.005497 659.616889 90.000000 100.549681 100.000000
10.725000 0.006060 692.597734 90.000000 100.606023 100.000000
10.730000 0.006651 725.578578 90.000000 100.665114 100.000000
10.735000 0.007270 758.559423 90.000000 100.726953 100.000000
10.740000 0.007915 791.540267 90.000000 100.791540 100.000000
10.745000 0.008589 824.521111 90.000000 100.858876 100.000000
10.750000 0.009290 857.501956 90.000000 100.928960 100.000000
10.755000 0.010018 890.482800 90.000000 101.001793 100.000000
10.760000 0.010774 923.463645 90.000000 101.077374 100.000000
10.765000 0.011557 956.444489 90.000000 101.155704 100.000000
10.770000 0.012368 989.425334 90.000000 101.236782 100.000000
10.775000 0.013199 999.419529 90.000000 101.319940 100.000000
10.780000 0.014032 999.419529 90.000000 101.403225 100.000000
10.785000 0.014865 999.419529 90.000000 101.486510 100.000000
10.790000 0.015698 999.419529 90.000000 101.569795 100.000000
10.795000 0.016531 999.419529 90.000000 101.653080 100.000000
10.800000 0.017364 999.419529 90.000000 101.736365 100.000000
10.805000 0.018197 999.419529 90.000000 101.819650 100.000000
10.810000 0.019029 999.419529 90.000000 101.902935 100.000000
10.815000 0.019862 999.419529 90.000000 101.986220 100.000000
10.820000 0.020695 999.419529 90.000000 102.069505 100.000000
10.825000 0.021528 999.419529 90.000000 102.152790 100.000000
10.830000 0.022361 999.419529 90.000000 102.236075 100.000000
10.835000 0.023194 999.419529 90.000000 102.319360 100.000000
10.840000 0.024026 999.419529 90.000000 102.402645 100.000000
10.845000 0.024859 999.419529 90.000000 102.485930 100.000000
10.850000 0.025692 999.419529 90.000000 102.569215 100.000000
10.855000 0.026525 999.419529 90.000000 102.652500 100.000000
10.860000 0.027358 999.419529 90.000000 102.735785 100.000000
10.865000 0.028191 999.419529 90.000000 102.819070 100.000000
10.870000 0.029024 999.419529 90.000000 102.902355 100.000000
10.875000 0.029856 999.419529 90.000000 102.985640 100.000000
10.880000 0.030689 999.419529 90.000000 103.068925 100.000000
10.885000 0.031522 999.419529 90.000000 103.152210 100.000000
10.890000 0.032355 999.419529 90.000000 103.235495 100.000000
10.895000 0.033188 999.419529 90.000000 103.318779 100.000000
10.900000 0.034021 999.419529 90.000000 103.402064 100.000000
10.905000 0.034853 999.419529 90.000000 103.485349 100.000000
10.910000 0.035686 999.419529 90.000000 103.568634 100.000000
10.915000 0.036519 999.419529 90.000000 103.651919 100.000000
10.920000 0.037352 999.419529 90.000000 103.735204 100.000000
10.925000 0.038185 999.419529 90.000000 103.818489 100.000000
10.930000 0.039018 999.419529 90.000000 103.901774 100.000000
10.935000 0.039851 999.419529 90.000000 103.985059 100.000000
10.940000 0.040683 999.419529 90.000000 104.068344 100.000000
10.945000 0.041516 999.419529 90.000000 104.151629 100.000000
10.950000 0.042349 999.419529 90.000000 104.234914 100.000000
10.955000 0.043182 999.419529 90.000000 104.318199 100.000000
10.960000 0.044015 999.419529 90.000000 104.401484 100.000000
10.965000 0.044848 999.419529 90.000000 104.484769 100.000000
10.970000 0.045681 999.419529 90.000000 104.568054 100.000000
10.975000 0.046513 999.419529 90.000000 104.651339 100.000000
10.980000 0.047346 999.419529 90.000000 104.734624 100.000000
